text,stars,date
"đồ ăn thì lâu không còn ngon như trước, khách đang ngồi mà nghe quản lý chửi nhân viên mà đến khách còn nghe không hiểu nổi, order gì thì toàn lấy ngược lại. Thất vọng !!!   Thêm",1 sao,2 tuần trước
"Đã dùng đây nhiều lần và thật sự thức ăn rất ngon; các bạn nhân viên thì dễ thương, năng động, và rất hiếu khách   Thêm",5 sao,một tuần trước
"Cơm gà quay KFC đậm vị thơm ngon, đỡ ngán hơn loại chiên, mình rất thích. Giá cũng hợp lý, không gian rộng rãi, nhưng lâu lâu quá đông trẻ em thì hơi ồn. Còn lại ok.   Thêm",5 sao,5 ngày trước
"Đồ ăn ngon, nhân viên nhiệt tình!!!! Dịch vụ Ăn tại chỗ…   Thêm",5 sao,2 tháng trước
"Giữ xe miễn phí, chú Bảo Vệ dễ thương luôn dắt xe và sấp xe cho khách.
Không gian quán ở dưới có quầy gọi món và vài bàn ăn, bên trên lầu là không gian rộng tiện cho tổ chức các tiệc cho bé. …   Thêm",5 sao,một năm trước
"Thái độ nhân viên quá tệ, bảo vệ giữ xe kiểu như không muôn giữ luôn á, lấy xe cũng k để ý dễ mất xe đã vậy đồ ăn còn lên lâu nữa chứ, nv nữ tóc vàng mặt hơi thái độ nha. Mong quản lý xem lại nv. Trải nghiệm quá tệ.😡 …   Thêm",1 sao,một tháng trước
"nhân viên lịch sự, nhiệt tình, không tỏ thái độ với khách hàng.
hỏi và mang đồ ăn đến nơi giùm vì mình có bé nhỏ.
mình thường xuyên đến ăn cùng gia đình   Thêm",5 sao,3 tuần trước
"Chương trình mua tích điểm để đổi gà hoặc nước ngọt.. Đã làm đúng hết mọi bước.. đến lúc ra đổi kêu k có, chương trình có giới hạn hết đổi được r.  Nếu có giới hạn vậy tại sao lại không nói trước?? Làm vậy chỉ khiến khách hàng mất thời gian và cảm thấy bị lừa...Một là có, 2 là đừng tư vấn khách hàng luôn. Trải nghiệm không vui cho lắm.   Thêm",1 sao,một tháng trước
"Đồ ăn tuyệt vời, không gian sạch sẽ, thoáng mát. Nhân viên quán thì nhiệt tình, dễ thương lắm. Hôm mình đi ăn có bạn nv tên Khoa giúp đỡ khách rất chu đáo, tận tình úy huhu. Nói chung là 5 sao nhen   Thêm",5 sao,một tháng trước
"Tôi có đặt đơn đơn hàng trên grab nhưng có vẻ quán phân biệt đối với khách trên ứng dụng tôi phải đợi rất lâu mới nhận được món , tài xế báo rằng đến nơi báo với quán thì quán không làm chỉ ưu tiên đơn cho khách mua trực tiếp còn đơn trên …   Thêm",1 sao,2 tuần trước
"Không gian rộng rãi, đồ ăn ổn áp Dịch vụ Ăn tại chỗ…   Thêm",5 sao,4 tuần trước
"đồ ăn ngon , trộm vía quán có bạn nhân viên tên Khoa phục vụ chu đáo nhiệt tình lắm ạ , sẽ ghé lại nhiều lần   Thêm",5 sao,một tháng trước
"Kem ngon lắm ạh , Anh quản lí nhiệt tình , chị Mai quản lí dễ thương , nhân viên nữ tên Chuyên cũng cute , không gian mát Thoải mái , vui vẻ   Thêm",5 sao,một tháng trước
"Không biết do gà KFC ngon thiệt hay do em đang vui mà thấy miếng nào cũng giòn rụm, thơm lừng, ăn một miếng là muốn ôm nguyên thùng. Gà thì mê rồi, mà ai mua cho em nữa chắc em yêu luôn   Thêm",5 sao,một tháng trước
"KFC mới ra đồ uống mới - Sữa Gạo Rang Hạt Sen khá ngon, đồ ăn thì giá càng cao mà đồ ăn càng ít, quán gần đường lớn, tiện ăn uống. Không gian sạch sẽ, nhân viên nhiệt tình, chỗ để xe rộng rãi   Thêm",5 sao,10 tháng trước
"Đi trễ mà nhân viên vẫn rất nhiệt tình, có sốt mới phô mi cay ngon, chị cửa hàng trưởng siêu dễ thương   Thêm",5 sao,2 tuần trước
"Đồ ăn ngon, nóng hổi, nhân viên phục vụ nhiệt tình, bạn tên Khoa phục vụ mình rất chu đáo, vui vẻ Đồ ăn: …   Thêm",5 sao,một tháng trước
"Quán ngon,nhân viên nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm",5 sao,4 tuần trước
"Chi nhánh KFC này rộng rãi, khách đông nhưng không phải chờ đợi lâu.
Mình đến buổi trưa, ăn xong ngồi làm việc xíu, tuy đông nhưng mạng vẫn vù vù, nhân viên nhiệt tình.   Thêm",5 sao,2 năm trước
"Nhân viên thái độ, cho quá ít tương khi mua mang về, thiếu dụng cụ ăn uống😡 … Dịch vụ…   Thêm",1 sao,một tháng trước
Dịch vụ tốt giá cả hợp lý Đồ ăn:  5…   Thêm,5 sao,4 ngày trước
"Đồ ăn ngon lắm ạa, nhân viên cx dth, có a nvien nhiệt tình dữ hnhu tên Khoa á Đồ ăn:  5…   Thêm",5 sao,một tháng trước
"Quán lên đồ ăn nhanh, các chị nhân viên vui vẻ",5 sao,6 tháng trước
Rất ngon đáng để trải nghiệm nhen Dịch vụ Ăn tại chỗ…   Thêm,5 sao,5 tháng trước
"Gà thì giòn nhưng không gian, nhà sv hơi chán Dịch vụ Ăn tại chỗ…   Thêm",4 sao,6 tháng trước
Phù hợp với trẻ em. Chờ đợi lên món lúc đông cũng khá lâu. Cuối cùng thiếu mất tương ớt tương cà. Dịc…   Thêm,5 sao,3 tháng trước
"Hello cả nhà KFC....
Mình tạm đánh giá 5 sao và có 1 số ý kiến riêng nhé.
Hôm Chủ Nhật mình có ghé qua cho bé chơi do chi nhánh này gần nhà có cái cầu …   Thêm",5 sao,2 năm trước
"Lé Employés sont très polis, très professionnels + Services avec CŒUR + PROPRE…!!! …   Thêm",5 sao,2 tuần trước
"Nhân viên tận tình, quản lý rất dễ thương chu đáo với các bé. Thức ăn ngon. Đồ ăn:  5…   Thêm",5 sao,4 tháng trước
"Gà giòn tươi ngon, mọng nước, khoai tây cũng giòn nốt lun, phục vụ dễ thương Dịch vụ…   Thêm",5 sao,7 tháng trước
"Chu đaow, lịch sự, dễ thương Đồ ăn:  5…   Thêm",5 sao,5 tháng trước
ngôn lần nào gà cũng ngon mà ngon nhất chắc e nv trân quá ah Đồ ăn:  5…   Thêm,5 sao,một tháng trước
"ột bữa cơm trưa hết 88k ăn chắc bụng còn được ngắm mưa nữa khung cảnh chill chill muốn ngủ ngang ạ.Nhân viên phục vụ không nghiêm túc vừa đùa giỡn vừa nói chuyện với khách hàng. Chờ món lâu.
Định vị sai   Thêm",4 sao,2 năm trước
"Nhà Hàng Sạch Sẽ ,Thoáng Mát , Không phải đợi đồ ăn lâu mặc dù khá đông Đồ ăn:  5…   Thêm",5 sao,một tháng trước
"Bạn nhân viên dễ thương, đồ ăn ngon đỉnh nóc kịch trần Dịch vụ Ăn tại ch…   Thêm",5 sao,một tháng trước
"Kfc ngon nhe, tới ăn gà lúc nào cũng nóng giòn ngon. Này là trải nghiệm thật nhé",5 sao,3 tuần trước
Mấy bạn phục vụ nhiệt tình dễ thương. Bánh trứng ở KFC là ngon nhấttt 👍 … Dịch vụ…   Thêm,5 sao,3 tuần trước
"Các bạn nhân viên rất nhiệt tình, cách phục vụ càng ngày càng chuyên nghiệp. Nên Mình rất thích đến địa điểm này .   Thêm",5 sao,5 tháng trước
"Mình có đặt combo cùng với 1 phần khoai tây chiên,mình ăn khá nhiều chi nhánh kfc ròi nhưng chưa  có cảm nhận tệ như hnay khoai tây khá nhiều dầu và mềm ko đc giòn như trc, gà thì bị khô ko đc nóng😭 …   Thêm",5 sao,Thời gian chỉnh sửa: một tháng trước
"Đồ ăn ngon, nóng hỏi làm nhanh khi khách rất đông phục vụ tốt. Dịch vụ Ă…   Thêm",5 sao,5 tháng trước
"Quán rộng rãi, nhiều chỗ ngồi, phục vụ nhanh nhẹn, khu vực để xe rộng, món ăn ngon Dịch vụ…   Thêm",5 sao,một tháng trước
"Đồ ăn ổn, bạn nhân viên tên Khoa dth vui tính, chu đáo Đồ ăn:  5…   Thêm",5 sao,một tháng trước
"Đồ ăn rất ngon, phục vụ rất tốt,nhân viên thân thiện Dịch vụ Ăn tại chỗ…   Thêm",5 sao,2 tháng trước
"😜 ăn hồi tuyển sinh tới lúc chuyển trường tới giờ vẫn ok
Ăn nhóm thì hơi khó … Đồ ăn:  4…   Thêm",5 sao,Thời gian chỉnh sửa: 2 tháng trước
"Nhà hàng sạch sẽ, đồ ăn ngon!
Phục vụ nhanh nữa! Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một tháng trước
"Nhân viên okay nhiệt tình, lên món nhanh ngon giòn Dịch vụ Ăn tại chỗ…   Thêm",5 sao,3 tuần trước
"Ok, k có ý kiến gì. Phục vụ tốt. Đồ ăn:  4…   Thêm",4 sao,một tuần trước
"ngon, nhân viên thân thiện, không gian sạch sẽ Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một năm trước
"Đồ ăn ngon, nóng, chuẩn bị nhanh và đầy đủ. Dịch vụ Ăn tại chỗ…   Thêm",5 sao,2 tháng trước
"Dịch vụ tốt, gà ngon, phục vụ nhanh, chi nhánh duy nhất trong khu vực phục vụ bánh trứng sau 9h tối D…   Thêm",5 sao,một năm trước
"tôi cảm thấy rất thất vọng vì đồ ăn lên rất chậm, khi viết bài viết này đồ ăn của tôi vẫn chưa ra Dịc…   Thêm",2 sao,3 tháng trước
"Nhìu trẻ con nên ồn vl :))
Phù hợp với ai thích nào nhiệt nhé Dịch vụ Mu…   Thêm",4 sao,một năm trước
"Chú bảo vệ chưa gì mới9h50 đã đòi phiếu giữ xe trong khi khách còn đang ngồi ăn. Còn bạn nv áo trắng mặt rất u buồn, ko niềm nở, bạn nv áo đỏ đeo kính rất nhiệt tình, mình ghé 2 lần và mình ấn tượng cả 2 với bạn nhân đó phục vụ khách rất chu đáo và nhiệt tình   Thêm",1 sao,6 tháng trước
"Vui tính, dễ thương, đồ ăn ngon, bầu không khí vui tươi tạo tiếng cưới cho khách Đồ ăn:  5…   Thêm",5 sao,3 tháng trước
nhân viên dễ thương phục vụ tốt tư vấn tận tâm Đồ ăn:  5…   Thêm,5 sao,2 tháng trước
"khá tốt, không gian rộng rãi, bố trí máy lạnh hợp lí Dịch vụ Ăn tại chỗ…   Thêm",5 sao,2 tháng trước
"Hôm mình ghé vào cùng gia đình trời đang mưa rất to nhưng các bạn nhân viên cùng bảo vệ lại thờ ơ không hỗ trợ đưa dù hay gì cả dù mình đang bồng con nhỏ. Đồ ăn ở mức tạm được, khoai tây mặc dù mình order và dùng tại quán nhưng lại không được nóng giòn.   Thêm",3 sao,một năm trước
"Nhân viên chuyên nghiệp, mùa dịch nên quán chỉ phục vụ mang về",5 sao,4 năm trước
"Nhân viên phục vụ không nghiêm túc vừa đùa giỡn vừa nói chuyện với khách hàng. Chờ món lâu.
Định vị sai",3 sao,5 năm trước
"Ăn rất ngon, dịch vụ cg kiểu ""great"" ah Loại hình bữa ăn Bữa tối…   Thêm",4 sao,một tháng trước
Đồ ăn ngon dịch vụ quá tốt giá cả phải chăng sẽ quay lại Đồ ăn:  5…   Thêm,5 sao,5 tháng trước
"Chờ 1 tiếng, đang chiên thời gian lâu ko báo trước để gần 20p mới báo Dịch vụ…   Thêm",1 sao,3 tháng trước
Quán có mấy bạn PV nhiệt tình và vui vẻ lắm nha! sinh nhật con sẽ quay lại cửa hàng ủng hộ!!! Dịch vụ…   Thêm,5 sao,5 tháng trước
quán làm ăn quá tệ khách vào 50p ko có đồ ăn ra hỏi thì thái độ làm việc trong khi bill của ngta vứt ở dưới k làm nên xem lại   Thêm,1 sao,6 tháng trước
"Món nào cũng ngon, thích nhất bánh trứng ở đây Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một tháng trước
Đồ ăn ngon với nhân viên nhiệng tình 💯 … Đồ ăn:  5…   Thêm,5 sao,5 tháng trước
Không gia rộng rãi thoải mái. Nhân viên lịch sự dễ thương. Cảm ơn các bạn Loại hình bữa ăn…   Thêm,5 sao,5 tháng trước
"gà ngon vcl, nhân viên nhiệt cmn tình, ok Đồ ăn:  5…   Thêm",5 sao,một tháng trước
"Có chị nhân biên cứ bắt đánh giá 5 sao cho bằng được , đồ ăn cũng ổn , lần nào đi cũng bị ồn do có tiệc sinh nhật hay ăn liên hoan gì đó trên lầu   Thêm",1 sao,6 tháng trước
"Sạch sẽ, đẹp, đồ ăn mang ra nhanh lắm Đồ ăn:  5…   Thêm",5 sao,3 tuần trước
"Nhân viên nhiệt tình, vui vẻ , support khách hàng rất tốt Loại hình bữa ăn…   Thêm",5 sao,3 tháng trước
Chi nhánh sạch sẽ phục vụ nhanh và nhân viên nhiệt tình! sẽ quay lại ủng hộ Dịch vụ…   Thêm,5 sao,5 tháng trước
Tôi đã từng ghé ăn và rất ngon Đồ ăn:  5…   Thêm,5 sao,2 tháng trước
Chất lượng phục vụ tệ nhất trong những chi nhánh từng đi. Thái độ nhân viên khó chịu. Không bao giờ ghé lại.   Thêm,1 sao,2 năm trước
"Menu ko có món nào đặc sắc, thời gian ra món quá lâu Dịch vụ Ăn tại chỗ…   Thêm",1 sao,2 tháng trước
"Đã bảo lấy ức, vẫn lấy 2 cái đùi, nv dạ dạ nhưng ko lấy đúng Dịch vụ Mua…   Thêm",1 sao,2 tháng trước
Đồ ăn ngon nv nhiệt tình mọi thứ ổn Dịch vụ Ăn tại chỗ…   Thêm,5 sao,5 tháng trước
Rất hài nồng Dịch vụ Ăn tại chỗ…   Thêm,5 sao,4 tháng trước
thích nhất món gà nướng giấy bạc với kem sicula Loại hình bữa ăn Bữa tối…   Thêm,5 sao,một tháng trước
Không gian thoải mái. Đồ ăn phục vụ nhanh Dịch vụ Ăn tại chỗ…   Thêm,5 sao,3 tháng trước
Tiệc tàn rồi mới kể. Một bữa cơm trưa hết 88k ăn chắc bụng còn được ngắm mưa nữa khung cảnh chill chill muốn ngủ ngang ạ :))),5 sao,3 năm trước
Nhân viên dễ thương lắm mấy bà,5 sao,một tuần trước
"Anh qli nhiet tinh , vui ve , nhan vien de thuongggg Đồ ăn:  5…   Thêm",5 sao,một tháng trước
"Chất lượng dịch vụ tốt, không gian sạch sẽ, nhân viên nhiệt tình.
Trên lầu có không gian, có thể tổ chức tiệc cho bé.   Thêm",5 sao,7 tháng trước
Nhan vien than thien . Do an ngon Đồ ăn:  5…   Thêm,5 sao,một tháng trước
"Chị qli tên Liễu vui vẻ , Nhan vien ok Đồ ăn:  5…   Thêm",5 sao,một tháng trước
"Quán làm ăn thiếu trách nhiệm dặn không lấy ức gà thì mang ra 2 cái ức, đii ăn đem theo cục tức về Dị…   Thêm",1 sao,2 năm trước
"Đồ ăn ngon, vừa miệng, nhân viên phục vụ chu đáo, nhiệt tình, không gian chỗ ngồi thoáng Dịch vụ…   Thêm",5 sao,7 tháng trước
"Đồ ăn thì ít, không ngon mà phục vụ còn lâu nữa. Quên làm cơm cho khách, hối lần 2 mới bắt đầu làm. D…   Thêm",1 sao,8 tháng trước
20/10 lúc tối 7h mình có ghé ăn lúc ra về nhờ bảo vệ dắt xe thì bị bảo vệ nạt nộ với lí do mưa dắt xe ướt người với bệnh rồi sao. Trong khi đó trời chưa mưa lớn chỉ mới lắc rắc thôi nhé. Mình nói mấy lần bảo vệ nói chuyện rất láo. Do xe …   Thêm,5 sao,9 tháng trước
"Ra món nhanh ,không gian máy lạnh mát mẻ ,gà ráng vàng giòn,ngon. Dịch vụ…   Thêm",4 sao,một năm trước
"Nhân viên thân thiện, dịch vụ tốt, gà ngon Đồ ăn:  5…   Thêm",5 sao,5 tháng trước
"Mình đã có một sinh nhật thiệt vui và rộn ràng ở đây cùng bạn bè và chú gà kfc hâhhha mấy bé nhân viên ở đây dễ thương lắm luôn ạ,10 điểm hem có nhưng luônnn   Thêm",5 sao,8 tháng trước
"Mấy anh chị nhân viên chi nhánh này dễ thương lắm ạ, em bên PN mà cứ phải chạy qua đây mua mang về ăn thui í 💖 …   Thêm",5 sao,7 tháng trước
Đồ ăn ngon nhân viên dthg lắm ạ Đồ ăn:  5…   Thêm,5 sao,5 tháng trước
Một trong những chi nhánh có món ăn nhất của chuỗi KFC. Đồ ăn:  5…   Thêm,5 sao,một năm trước
Quán gì mà đồ ăn khung đặt giờ nào cũng hết món. Không có sự chuẩn bị như các chi nhánh khác. Làm rất mất thời gian   Thêm,1 sao,8 tháng trước
"Trà ổi ngon và lạ, nên thử nhé. Nhân viên thân thiện và phục vụ nhanh. Chi nhánh Lvs này đã mở hơn 10 năm nhưng vẫn duy trì được chất lượng, tiếp tục phát huy nhé!",5 sao,3 năm trước
ê anh nhân viên siêu dễ thương luôn á,5 sao,2 tháng trước
"đồ ăn ở đây rất ngon , cơ sở vật chất cũng rất oki nè , gà rất ngon da rất giòn Dịch vụ…   Thêm",5 sao,7 tháng trước
"Các bạn nhân viên tuy ít nhưng rất nhiệt tình, đồ ăn nóng ngon Loại hình bữa ăn…   Thêm",5 sao,7 tháng trước
"Phục vụ tốt, đông nên hơi lâu chút. Dịch vụ Mua mang đi…   Thêm",5 sao,3 tháng trước
"đưa thiếu đồ :)))) mua 1 combo 2 gồm khoai tây chiên/khoai tây nghiền&bắp cải , 2 miếng gà và 1 pepsi lớn nhưng chỉ đưa 2 miếng gà, 1 nước với 1 khoai tây chiên :))) …   Thêm",1 sao,9 tháng trước
nhân viên mthu dễ thương tận tình Đồ ăn:  5…   Thêm,5 sao,một tháng trước
"Nhân viên thân thiện , nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một tháng trước
"món ngon , nóng hổi , nhv dthggg Đồ ăn:  5…   Thêm",5 sao,một tháng trước
"Mình mua trực tiếp lần 1 thì không cho một bịch tương nào để ăn, hôm nay 13/9 mình mua trực tiếp tại LVS Q3 vào 20h50 thì chỉ cho 3 bịch tương cà, lại không cho tương ớt nữa, mình về nhà mở ra thì vô cùng bực mk luôn á. Món gà ngon nhờ tương ớt kfc mà mua k cho lấy một bịch, k lẽ mk quên xin thì k cho luôn…   Thêm",2 sao,10 tháng trước
"quá tận tình, nhân viên Tuấn Hùng nên dc tăng lương Đồ ăn:  5…   Thêm",5 sao,5 tháng trước
Nhân viên thân thiện dễ thưn nken!!! 10đ Dịch vụ Ăn tại chỗ…   Thêm,5 sao,4 tháng trước
Dịch vụ quá tệ khúc giao hàng,1 sao,2 tuần trước
"Hơi ngọt vị đường, ko có gì đặc sắc Dịch vụ Mua mang đi…   Thêm",4 sao,3 năm trước
"Nhân viên phục vụ nhanh, nhiệt tình Đồ ăn:  5…   Thêm",5 sao,3 tháng trước
"Không khí mát mẻ , đồ ăn chất lượng Dịch vụ Ăn tại chỗ…   Thêm",5 sao,3 tháng trước
Nhà hàng đẹp đồ ăn ngon Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
"không gian ổn, phục vụ ok Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một tháng trước
"Có anh nhân viên order vui vẻ, dễ thương lắm luôn Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một năm trước
"Tạm dc, đa số món bắc nhiều",3 sao,5 năm trước
Đồ ăn chất lương không khí vui vẻ Giá mỗi người 100-200 N ₫…   Thêm,5 sao,3 tháng trước
Nhân viên phục vụ tốt Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tuần trước
Thức ăn ngon phục vụ nhiệt tình Đồ ăn:  5…   Thêm,5 sao,3 tháng trước
"Trải nghiệm khá tốt, nhân viên vui vẻ, đồ ăn ngon nhé mn Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
"- Khu vui chơi trẻ em hơi nhỏ, chỉ có trò chơi cầu tuột.
- Đồ ăn khá ổn, nhân viên nhiệt tình. Có khu vực đỗ xe miễn phí phía trước, chú bảo vệ cũng nhiệt tình hỗ trợ.   Thêm",4 sao,một năm trước
Nhân viên ko làm gối đầu hàng. Đợi hết sạch mới nhảy đi làm. Ko biết tính toán cân đối hàng lên kệ. D…   Thêm,4 sao,10 tháng trước
Quá CHẬM! Nên đổi tên thành SLOW FOOD KFC! Dịch vụ Ăn tại chỗ…   Thêm,1 sao,2 tháng trước
"Mọi thứ đều ok ngoại trừ bạn nhân viên thu ngân. Gọi đồ ăn mà cảm giác như bị lừa tiền mặc dù chẳng là bao, thái độ ko hợp tác. In bill xong mới báo số tiền, hỏi tại sao chừng ý tiền, rồi nói bill ko đổi được, ko bớt được, phải thanh toán. …   Thêm",1 sao,một năm trước
Quán có không gian thoáng.đồ ăn rất ngon.nhân viên phục vụ cũng ok.tôi hay dẫn các con tôi ra ăn ở đây   Thêm,5 sao,10 tháng trước
ngonn siêu thích bánh trứng ở đây Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
"Bạn nhân viên dễ thương!
Quán không gian rộng, sạch.",4 sao,Thời gian chỉnh sửa: 2 năm trước
"Có khu vực cho trẻ em vui chơi trong khi chờ phục vụ. Thức ăn, giá cả, nhân viên OK nhé. Dịch vụ…   Thêm",5 sao,8 tháng trước
"Nhân viên thiếu chuyên nghiệp, hết Pepsi ko thấy nói năng gì muốn mang gì ra là mang r hỏi mới nói hết, mang thiếu món phải đợi nhắc 3 lần mới mang ra, mặc dù quán không đông.   Thêm",1 sao,11 tháng trước
"Mình ăn vào buổi trưa, nhân viên phục vụ rất chán, có những khách vào sau mình nhưng lên món sớm hơn còn mình chờ dài cổ. Đến khi có món thì giao nhầm lại đợi tiếp. Không 1 lời xin lỗi. Nhân viên order nói chuyện rất khó nghe nữa. Tìm chỗ …   Thêm",1 sao,một năm trước
"Đồ ăn khá ngon, trẻ em rất thích Dịch vụ Ăn tại chỗ…   Thêm",4 sao,5 tháng trước
ngon nhân viên phục vụ vui vẻ :) Đồ ăn:  5…   Thêm,5 sao,5 tháng trước
Nhân viên vui vẻ nhiệt tình 🥰🥰🥰 …,5 sao,3 tháng trước
Đồ ăn ngon tôi rất hài lòng Dịch vụ Ăn tại chỗ…   Thêm,5 sao,4 tháng trước
Gà ngon hơn zu li bi Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,2 tháng trước
"đồ ăn ngon, nhân viên dễ thương. Nhưng bảo vệ thái độ, thấy khách dắt xe không dắt hộ còn nói:""Trời ơi có cái xe mà de đến de lui"".   Thêm",2 sao,một năm trước
"Nhân viên nhiệt tình, dthw",5 sao,2 tháng trước
"Đợt mình ăn thấy gà không ngon, chắc do mới chiên xong ăn khá bị nhiều dầu, gà lại nhỏ, ăn buổi trưa không gian lại nóng nực, máy lạnh khá yếu.   Thêm",5 sao,một năm trước
"Hôm mình đi ăn trưa ở đây quán cũng chả đông nhưng nhân viên rất kỳ nha. Bạn này giống kiểu tiểu thư đi làm trải nghiệm cuộc đời, order cho khách mà xưng hô ngộ lắm. Lúc mình order combo thì bạn ko hỏi mình dùng burger gì, order xong cũng …   Thêm",1 sao,một năm trước
2 miếng gà đợi 30’ chưa có Dịch vụ:  1,1 sao,2 tháng trước
"Gà tươi, nhân viên siêu dễ thương. 10 điểm ạ Dịch vụ Giao tận nơi…   Thêm",5 sao,một năm trước
"Kfc lê văn sỹ là chi nhánh tệ nhất của saigon. Cả 2 lần mình order gà ở đây qua grab, quán đều tự ý đổi từ gà truyền thống sang gà giòn cho mình. Biết là mặt hàng gà truyền thống ko bán chạy nên quán ko thường làm để sẳn nhưng nếu đã ko có …   Thêm",1 sao,một năm trước
"Nhân viên dễ thương, bán hàng nhanh lẹ không đợi lâu Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
đặt hàng mà gần 1 tiếng rồu chưa có đồ ăn vậy mà ghi là 30p là đồ ăn giao là sao chậm cũng vừa thoi chứ   Thêm,2 sao,10 tháng trước
"Oke, tuyệt vời, nhân viên thân thiện Dịch vụ Ăn tại chỗ…   Thêm",5 sao,3 tháng trước
Ăn ngon dich vụ tốt vui vẻ Dịch vụ Ăn tại chỗ…   Thêm,5 sao,5 tháng trước
"khách đến trước có đồ sau, khách đến sau có đồ ăn trước, nvien đông nhưng phục vụ quá tệ",1 sao,7 tháng trước
"Quán sạch sẽ, nhân viên thân thiện đồ ăn ngon",5 sao,4 năm trước
Nhân viên thân thiện dễ thương lên món lẹ gà nấu xuất sắc đây là lần đầu tiên mình ăn ở kfc lê văn sỹ ngon tới vậy,5 sao,một năm trước
"❌️ Chi nhánh này chiên gà vừa dầuuuu vừa mặnnnnn như ướp cả tấn muối
✅️ dịch vụ ổn
✅️ không gian tốt   Thêm",1 sao,8 tháng trước
"Gà ngon giòn, nhân viên thân thiện, vui vẻ🥰 … Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
Quán hơi đông nha . Nhân viên thân thiện đồ ăn rất vừa miệng . Bạn Hân gì đó dễ thương . Có 1 bạn nhân viên dáng đi như thây ma trông rất sợ 😢 …   Thêm,5 sao,một năm trước
"Đồ ăn ngon, nóng hổii, môi trường sạch sẽ gọn gàng Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
