text,stars,date
"hơn chục năm mới quay lại chỗ này. Mọi thứ vẫn tốt từ chỗ gửi xe đến không gian quán, NV phục vụ. Quán có 2 hình thức order: qua máy và tại quầy, nên ko bị tắt nghẽn khi đông khách …   Thêm",5 sao,5 tháng trước
"Mình có đặt trên shopeefood 2 combo tổng cộng là 8 miếng gà nhưng quán chỉ giao có 7 miếng, gọi điện cho hotline thì không được, mong quán kiểm tra kĩ trước khi giao🙂 …   Thêm",1 sao,3 tuần trước
"Đồ ăn ngon khỏi bàn, tuy nhiên ở đây khách gia đình khá đông nên con nít rất ồn ào Dịch vụ…   Thêm",5 sao,3 tháng trước
"Mc ở đây khá lớn, rộng rãi sạch sẽ, nhân viên phục vụ tốt Đồ ăn:  4…   Thêm",4 sao,4 tuần trước
"McDonald’s Điện Biên Phủ – Đa Kao (drive-through)

Hôm nay mình ghé qua drive-through McDonald’s chi nhánh Điện Biên Phủ, Đa Kao để …   Thêm",5 sao,2 tháng trước
"Lần đầu ghé chi nhánh này với vài người bạn, thấy khá là ưng. Không gian siêu rộng hơn mấy chi nhánh trong trung tâm thương mại hay trong siêu thị. Toilet sạch và rộng. Tụi mình đi buổi trưa nên dù đông khách vẫn nói chuyện và ăn uống thoải …   Thêm",5 sao,6 tháng trước
"nhân viên không chú ý lời nói của khách , trưa 5/5 mua về kêu khỏi lấy mấy tương kia lấy mỗi tương ớt ngọt nv cũng k để ý , kêu lấy tương chua ngọt hì lại lấy bbq , không biết có coi trọng khách hàng hay không mà làm ăn kiểu vậy   Thêm",1 sao,3 tháng trước
"Nhìn ảnh là hiểu tần suất đi ăn nhiều cỡ nào. Gà cay McDonald ngon nhất trong tất cả các hãng gà mình từng ăn. Chổ ngồi rộng rãi, nhà vệ sinh sạch sẽ, mình hay đi buổi trưa nên khá yên tỉnh, nhưng nếu cuối tuần thì con nít nhiều hơn nên sẽ …   Thêm",5 sao,2 tháng trước
"Lâu lâu đi ăn “junk food”. Không gian rộng rãi mát mẻ, thoải mái, dịch vụ tạm ổn. 5 sao cho việc order tự động qua máy, thanh toán thẻ nhanh gọn. Đồ ăn thì khá tệ, tử burger đến gà đề dở không bắt vị.   Thêm",4 sao,8 tháng trước
"Đồ ăn ngon, nhân viên nhiệt tình. Đặc biệt là bạn nhân viên Chí Nguyên, dễ thương xĩu, phục vụ cực tốt mà nói cực nhẹ nhàng. Buổi trưa 10 điểm không có nhưng <3   Thêm",5 sao,8 tháng trước
"Quán nằm ngay vòng xoay Điện Biên Phủ, rộng rãi, mát mẻ. Tuy nhiên mình thấy toilet tầng trệt hay bị khoá   Thêm",5 sao,5 tháng trước
"hôm nay mình đi ăn khuya. khu vực máy lạnh phía trong đèn vẫn mở và không để biển ngưng phục vụ khu vực đó nên mình vào ngồi vì có ghế êm.
Mình vừa mới ngồi xuống và đang bắt đầu ăn thì có một bạn nữ đi dọn. Mình nghĩ …   Thêm",5 sao,4 tháng trước
"Đi vào buổi trưa ngày mùng 3 Tết, không quá đông nhưng hơi ồn do có các em nhỏ nghịch
Toilet hơi có mùi 1 tí …   Thêm",5 sao,6 tháng trước
"Về chất lượng món ăn và phục vụ thì quá tốt. Chỉ mỗi cái Toilet tầng trệt bị khoá cửa muốn rửa cái tay chạy lên tầng 1. Ông bà cụ 80tuổi, ng đi lại bất tiện ko nên ghé (cầu thang cao chót vót). Nhờ lao công mở thì cũng mở á mà mặt như … rồi khách đang ngồi ăn lấy chổi quét quét vô thẳng mặt nhé!   Thêm",5 sao,8 tháng trước
"Đánh giá 1 sao – Trải nghiệm cực kỳ tệ tại Dolnal Điện Biên Phủ

Tôi đã có một trải nghiệm vô cùng thất vọng tại Dolnal Điện Biên Phủ. Ban đầu, …   Thêm",1 sao,Thời gian chỉnh sửa: 4 tháng trước
"Không gian ổn, đồ ăn ok, có chỗ đậu xe, đồ ăn nhanh nên vậy là ổn rồi 😗 … Đồ ăn:  5…   Thêm",5 sao,4 tháng trước
Ăn ở mc nhiều lần rồi nhưng thời gian gần đây rất tệ .nhân viên k nhiệt tình như trước .gà thì cứ bị đỏ .ngoài đỏ hơn cả trong hình .k dám ăn luon .hỏi nv thì tl cho có cho qua.có hôm ứ cả máu k ăn đc.k hỉu nỏi luôn   Thêm,1 sao,6 tháng trước
"Không gian rộng rãi, thoáng mát, có chỗ ngồi  trong nhà và ngoài trời.

McDonald's giờ triển khai dịch vụ order bằng máy, cho khách hàng tự order và tự …   Thêm",4 sao,một năm trước
"Tui đến đây thương xuyên dịp này vì có ct happy meal phần ăn trẻ em có quà là các em bé Minions này nè ạ, tui thì mê hamburger bò phô mai ở đây, ngập răng ! Mê lắmmmmmmm ngonnnnn lắmmmmm   Thêm",5 sao,một năm trước
"Đã ăn đây vài lần, quán có không gian rộng rãi, có tầng trệt và thêm 1 tầng nữa, có không gian ngoài trời hoặc trong nhà. Ở đây có cả khu drive-thru luôn.   Thêm",5 sao,một tuần trước
"Hay ăn cái gần chợ Bến Thành mà dẹp rồi phải qua đây ăn hơi xa. Thường qua đây ăn vì tiện trên đg về quê order drivethru cũng tiện, mà tương đem về k cho thoải mái như ăn tại chỗ mà tính tiền từng bịch   Thêm",5 sao,một tuần trước
"Chuẩn bị nhanh, gà rán cay cheese siêu ngon, giá cao hơn những brand khác.
Tuy nhiên Big Mac bò mỏng, hơi khô và không ngon như trước.
Làm món nhanh, nhân viên chuyên nghiệp.   Thêm",5 sao,7 tháng trước
"Đến vào một ngày cuối tuần cùng với người yêu. Lần đầu tiên ăn đồ MacDonald tại Việt Nam. Tiệm nằm khu vực tiện lợi, dễ nhìn thấy. Tiệm rất tấp nập khách, nhân viên rất nhiệt tình. Có khu vực điều hòa và ngoài trời cho mọi người lựa chọn.   Thêm",5 sao,Thời gian chỉnh sửa: một tháng trước
"Đồ ăn ngon, nhân viên nhiệt tình.
Trên lầu thì hơi ồn, máy lạnh lúc bật lúc không. Đồ ăn:  5…   Thêm",5 sao,5 tháng trước
"Quán hơi đông, thức ăn bình thường, khoai tây nóng và giòn. Nhà vệ sinh sạch sẽ nhưng hơi cũ theo thời gian. Có chỗ giữ xe ô tô và xe máy.",4 sao,một năm trước
Nhân viên không hổ trợ khách hàng. Vòi bơm tương ớt hư khách hàng yêu cầu đổi vòi nhưng các bạn yêu cầu khách hàng đi lên lầu lấy vì lý do rát bận. Công suất nhà hàng hiện tại chỉ khoảng 60% nếu quản lý ổn thì không những vấn đề như vậy nên …   Thêm,1 sao,6 tháng trước
Thích ăn muffin của McDonald. Chỉ bán buổi sáng. Bánh ngon nhưng nhân thịt nướng không hợp khẩu vị lắm. Cafe uống ok. Có bãi xe rộng rãi. Có drive through. Mở 24h. Không gian hơi nóng. Còn lại mọi thứ ổn.   Thêm,5 sao,một năm trước
"Món mới mì ý không nên ăn. Sốt nấu cà chua với đường ngọt ngay ăn như khẩu vị người tiều. Ăn như món mì xào cà chua của người tàu á.
Quá dở sốt tệ nha.mình nấu sốt cà chua còn ngon hơn quán á. không hề chỉnh chu khi ra món mới kiểu này. Khách hàng cảm thấy bị rẻ rúng. Buồn cái nhãn hàng này khủng khiếp.   Thêm",3 sao,một tháng trước
"Món gà viên rất ngon, dai thơm như chả gà. Việc order bằng máy tính vô cùng tiện ích và nhanh chóng.   Thêm",5 sao,9 tháng trước
"Quán 24/7. Tối đông khách chạy deadline, chơi game đến sáng. Nước mình uống trà cam xí muội 60k (giá cũng kha khá) mng cân nhắc nha. Để xe bên ngoài quán   Thêm",5 sao,7 tháng trước
"Vị trí: nằm ngay vòng xoay Điện Biên Phủ nên dễ tìm
Không gian: 
+ 2 tầng rộng rãi thoáng mát
+ decor hiện đại, có view ban công kính cực xịn sò
=> khá phù hợp cho các nhóm bạn hoặc gia đình
Đồ ăn: gà khá ngon, mình gọi combo cơm gà 54k và …   Thêm",5 sao,một năm trước
"Quán có vị trí cực kỳ thuận tiện, ngay vòng xoay Điện Biên Phủ. Đồ ăn sáng có nhiều combo giá cực mềm chỉ 39K, chỗ đậu oto rộng, thoải mái. Có thể mua tại quầy hoặc mua tại máy bán hàng tự động, trải nghiệm mua hàng từ máy rất thú vị. Đồ ăn quá ok so với giá, vị trí và chỗ đậu oto.   Thêm",5 sao,một năm trước
"Thứ 7, 4/1/2025. Mình đang ngồi ăn thì 1 nhân viên nam làm đổ nước ngọt vô người mình. Mình có mặc váy chống nắng nhưng ướt vô váy trong của mình luôn. Nv xin lỗi á. Mà ko cho mình đc 1 tờ khăn giấy để lau luôn   Thêm",1 sao,7 tháng trước
Mở 24/24 là điểm + lớn nhất vì mình hay đói đêm :))) sát bên nhà đi bộ ra là tới nên cho 5* :)))) Dịc…   Thêm,5 sao,7 tháng trước
"Chỗ ngồi rộng rãi thoải mái.
Tương tỏi ớt ngon nhen. Đồ ăn:  5…   Thêm",5 sao,2 tháng trước
"Đơn take away làm sai order, thiếu đồ ăn và burger không một cọng rau, order thêm hành cũng ko có. Chán cực kỳ 😷 …   Thêm",1 sao,6 tháng trước
"- Quán này cho 3 điểm vệ sinh, vì :
+ Nhà vệ sinh lúc nào cũng cứ bày hày, hôi, ẩm ướt.
+ Bàn ghế ăn thì mặt bàn cứ nhớp nhớp sao đó, tới trăm lần như một. …   Thêm",2 sao,3 tháng trước
"Đồ ăn thì ngon, vị trí cũng đẹp, rỗng rãi đễ oto thoải mái, mỗi tội chỉ có 2 wc. Wc phía trên hay khoá do có tiệc sinh nhật chỉ còn lại phía dưới nên chờ đợi đi wc lâu, mình đã chứng kiến nhiều người có thái độ rất bực khi phải chờ đi wc, mong ban quản lý xem xét việc này.   Thêm",4 sao,một năm trước
"không gian quán rộng rãi có khu vực ngoài trời tầng trệt và tầng thượng, phục vụ nhanh nhân viên nhiệt tình.   Thêm",5 sao,8 tháng trước
"Măm tí rồi quất tour thôi, 24/7 nhé mấy ní Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một tháng trước
"Không biết do công ty thay đổi cơ chế vận hành hay do tiết kiệm điện nữa, chứ lúc trước cụ thể là tuần trước món kem vẫn còn phục vụ đến 2-3h sáng mà 2-3 ngày nay đều gần tới 1h là hết. Nhân viên bảo là do máy đến giớ là máy thiết lập ngưng …   Thêm",1 sao,2 tháng trước
"Phí gửi xe hơi ghi rõ là với hóa đơn ăn của quán thì free 2 giờ đầu, từ giờ thứ 3 trở đi giảm 50%. Vậy mà lúc tính tiền lại tính 50k/1h KHÔNG giảm. Nói với quản lý thì bảo trên máy tính như v tụi em không biết. Hỏi là vậy để bảng phí tính …   Thêm",1 sao,3 tháng trước
"Ăn vào buổi trưa và ăn vào ngày lễ nên hơi đông mot chút, đồ ăn tạm ổn, gà ăn ngon hơn so với mấy hiệu khác còn hamburger thì cũng được và đây là lần đầu mình ăn McDonald's, đặc biệt là kem rất ngon rất béo mềm   Thêm",5 sao,một năm trước
"Đầu tuần mà siêu đông nha, tuy đông nhưng lên món nhanh. Đồ ăn nóng hổi, mình thích gà rán của Mcdonal vì khá là mọng nước.
Ăn xong nhớ giữ lại bill để được gửi xe miễn phí nhé.   Thêm",5 sao,một năm trước
"Chi nhánh này service tốt, nhân viên thân thiện và đồ ăn phục vụ nhanh ngon. Mình ra khách ruột ở chi nhánh này vì nó rộng rãi và gần nhà. Không gian trong và ngoài đều rộng. Highly recommend   Thêm",5 sao,một năm trước
Nhân viên “ Chí Nguyên “ dễ thương dì đâu nhẹ nhàng với khách hàng  10 đỉm không có nhưng Đồ ăn: …   Thêm,5 sao,8 tháng trước
Nằm ngay vòng xoay điện biên phủ vị trí rất thuận tiện cho cả ô tô và xe máy. Có cả dịch vụ mua mang đi nhanh cho ô tô. Đồ ăn thì mình thấy phù hợp với mình nhưng sẽ khó tiếp cận người lớn tuổi. Không gian rộng thoán mát nói chung là khá ôn :))   Thêm,4 sao,2 tháng trước
"Không gian rộng rãi, thoáng mát, sạch sẽ và view đẹp .
Trong cửa hàng, nhiều máy tự order và thanh toán nên rất thuận tiện cho khách hàng lựa chọn món một cách nhanh chóng. …   Thêm",4 sao,2 năm trước
"đồ ăn khá ổn, nhma cơm hơi tơi quâ, k được nóng xốp lắm. Không gian thoải mái, view đẹp Dịch vụ…   Thêm",5 sao,một tháng trước
Nhân viên giao đơn hàng lúc 23h ngày 9/5/2025 thái độ làm việc rất mất dại . Tài xế tới đọc mả đơn nó kêu tài xế gọi khách cho nó nói chuyện chứ nó kg lấy điện thoại quán gọi cho khách . Tôi vẩn vui vẽ gọi điện cho khách để nó nói chuyện nó …   Thêm,1 sao,2 tháng trước
"Quán rất đông khách. Không gian rộng rãi. Có khu vui chơi cho trẻ em. Có rất nhiều phòng tổ chức sinh nhật. Đây là nơi rất phù hợp cho dân văn phòng hay học sinh sinh viên cần yên tỉnh trong thời gian nghỉ trưa. Nhà vệ sinh sạch sẽ và hiện đại. Thái độ nhân viên nhiệt tình, vui vẽ. Nhưng đồ ăn đặt trước thì chậm trễ cần khắc phục.",4 sao,5 năm trước
"Không gian rộng rãi, thoáng mát, sạch sẽ và view đẹp . Nằm ngay vòng xuyên đi ra quận 1.
Trong cửa hàng, nhiều máy tự order và thanh toán nên rất thuận tiện cho khách …   Thêm",4 sao,2 năm trước
"Mình đến 2 lần , 1 lần đồ ăn lên nhanh ok, 1 lần lên chậm mà hỏi nhân viên thì mới lên. Thái độ nhân viên cũng niềm nở. Sẽ ghé lại nhưng mcD nên chú ý lên đồ anw nhe   Thêm",4 sao,một tháng trước
"Vị trí trung tâm.
Giao tiếp hiện đại, order bằng nhiều màn hình cảm ứng, với giao diện đẹp, dễ dàng sử dụng. …   Thêm",5 sao,10 tháng trước
Trải nghiệm thật khó chiu. Gọi gà mang về xin vài gói tương ớt thì không cho. Kêu món đẫ có sốt không cho. Muốn thì mua thêm. Đâu phải khẩu vị ai cũng như nhau mà ép cứng như vậy.   Thêm,1 sao,2 tháng trước
"Ý là, mấy bạn shipper cx là khách mà mỗi lần vô lấy hàng thái độ của bạn nhân viên đeo kính đen rất cọc cằn và như muốn chửi shipper, shipper cx là ng nên làm ơn, đã làm dịch vụ cho nhà hàng thì đừng thái độ với khách hàng   Thêm",1 sao,2 tháng trước
"App Mc đã tải về đt từ lâu, cũng nhờ app này mà khi nào muốn ăn Mc thì vào lấy mã km. Nhiều mã, voucher hấp dẫn. Sáng nay cũng vậy, 1 bữa sáng 40k cũng ok lắm. Trước khi ghé Mc thì lưu trước voucher, nhân viên họ cũng nhiệt tình lắm, nếu …   Thêm",4 sao,một năm trước
"kem oreo ngon, mcdonal mở 24/24 nên là cũng khá là tiện lợi á Dịch vụ Ăn…   Thêm",5 sao,3 tháng trước
Nguyên tầng trệt ko có 1 chổ rửa tay hay toalet nào! Toalet thì khóa cửa! Quá tệ! Giá mắc chứ có rẻ đâu mà để người già lớn tuổi leo 2 lầu thang lên rửa tay,2 sao,3 tháng trước
"Quán ở vị trí trung tâm, có khu vực mua mang đi mà không cần vào quán. Nhân viên phục vụ chu đáo, nhiệt tình. Thực đơn ngon, giá phù hợp.   Thêm",4 sao,Thời gian chỉnh sửa: 3 năm trước
"Minh mua mang di đã dặn là 1 gấu bông, 1 xe. Cửa hàng dạ dạ và cuối cùng là 2 xe. Quá thất vọng Dịch …   Thêm",1 sao,2 tháng trước
"Trải nghiệm tệ. Nhân viên thì ok nhưng đồ ăn xuống cấp hẳn nha. Burgers thì khô miếng bánh như để qua ngày lâu r. Nước ngọt mình mua size nhỏ và size vừa. 1 li nghe mùi mốc và như mùi nước không tên lm từ đá tan ra ấy, 1li thì nhạt ko có nổi ga luôn . Gà khô cũ ko như ord chi nhánh khác về Tệ!!!!!!! Đặt app khác ăn tại quán vậy trời!   Thêm",1 sao,2 năm trước
"Cửa hàng trang trí giáng sinh thật đẹp và sớm.
Thức ăn ngon và dịch vụ nhanh chóng.
Nhân viên đã hỗ trợ tôi rất nhiệt tình và hữu ích. Hướng dẫn tôi các chương …   Thêm",5 sao,8 tháng trước
"Địa điểm mở xuyên 24h dành cho các tín đồ ăn khuya được, lâu lâu máy mua hàng hay bị lỗi thanh toán gây mất thời gian, Tết ra ăn nhưng lại hết gà, cửa hàng cần xem xét lại   Thêm",5 sao,một năm trước
"Quán rộng nhất của McDonald’s với phòng tiệc, đồ ăn như mọi khi tiêu chuẩn global nha!!! Đồ ăn: …   Thêm",5 sao,2 tuần trước
"McDonald’s tại đây có lẽ là một trong những chi nhánh lớn nhất mà mình biết đến, có nhiều chỗ ngồi, khuôn viên rộng và chỗ giữ xe cũng lớn. Vị trí hướng ra vòng xoay, view khá đẹp để ngắm nhìn đường phố. …   Thêm",4 sao,2 năm trước
"Không gian rộng rãi thương hiệu nổi tiếng. Chỗ này thuận tiện hẹn hò bạn bè cà phê làm việc đối tác.
Đặc biệt tùy quán đông nhưng không quá hồn ao như chỗ khác.",4 sao,4 năm trước
"Đồ ăn ngon , nhân viên nhiệt tình , dễ thương , 100₫ không có gì để chê Dịch vụ…   Thêm",5 sao,một năm trước
ngon cứ thế mà ăn thôi Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
Một trong những McDonal đẹp nhất HCM rộng rãi thoải mái Dịch vụ Ăn tại c…   Thêm,5 sao,một tháng trước
"Nơi quá nổi tiếng với giới trẻ trên toàn thế giới, hương vị ở bất kể đâu cũng same same nhau, tụ tập bạn bè, ăn uống gia đình, sinh nhật con cháu đều phù hợp.
Tuy nhiên, khá ổn ào và đông khách. …   Thêm",4 sao,Thời gian chỉnh sửa: 3 năm trước
"Không có nhà vệ sinh ở dưới vào buổi đêm, đồ ăn thì ngon. Mong cửa hàng cải thiện Đồ ăn:  5…   Thêm",3 sao,một tháng trước
"Phần ăn như ảnh, đồ ăn và thức uống của Mc thì không bàn cãi, khá ok và vừa vị với đại đa số người dùng. …   Thêm",4 sao,2 năm trước
"Sơ lược:
+ Burger Bò ngon
+ Thịt gà trong gà rán ngon (da phủ ngon nhưng tùy hôm) …   Thêm",5 sao,một năm trước
Lần cuối cùng tôi ở McDonald có lẽ 15 năm trước. Nhiều thứ đã thay đổi. Bây giờ họ có Máy tính với màn hình cảm ứng để đặt món ăn. Mỗi máy tính có 2 nhân viên để giải thích cho khách hàng về cách thức hoạt động của nó. Sau khi nó cần phải trả cho một trong 3 nhân viên thu ngân cho đơn đặt hàng. Điều này là tốt?,4 sao,5 năm trước
"Quán to, rộng, mở xuyên đêm. Gà khá ngon Đồ ăn:  5…   Thêm",5 sao,4 tháng trước
"Làm theo yêu cầu của khách nhé, khách muốn ăn đùi mà ép khách ức? Ủa mua bằng tiền chứ k có xin",1 sao,4 tuần trước
"Mình cho 5 sao cửa hàng,nhưng MC nên xem lại không cho những người đi môtô đậu ze ỡ ngoài mà phải bắt vô gửi giống những xe máy khác vì những người đi môtô để xe trước chỗ ngồi khách ăn rồi nẹt pô rất ồn ào phản cảm,mà quán ăn thì rất nhiều trẻ em! Mỗi lần ăn thấy những người này chạy môtô vô là phải nhanh nhanh đi   Thêm",5 sao,2 tháng trước
"Thái độ nhân viên khiến mình khó chịu, mình gọi matcha đá nhưng lại gió nóng nhìn thái độ nhân viên mình cũng không muốn nói. Đồ uống dở   Thêm",2 sao,4 tháng trước
"kem ngon, mềm, béo

NHƯNG bạn nữ Bảo Ngọc nghiệp vụ khá tệ : cụ thể mình vào lấy kem bạn nhân viên …   Thêm",3 sao,11 tháng trước
"Không gian rộng rãi. Thích hợp gặp gỡ bạn bè cuối tuần.
Nước uống đồ ăn ngon. …   Thêm",5 sao,4 năm trước
"Đồ ăn cũng tạm chấp nhận đc, bấm trên máy ki ốt mình thấy nó không mượt, nên mình định qua order với nhân viên mà lại bị bạn nữ nói qua order bên máy giúp, việc đó làm mình thấy khá không thoải mái. Ngoài ra thì có 2 màn hình, mà đợi mấy …   Thêm",1 sao,4 tháng trước
"Nhà hàng bày trí không gian rất tiện nghi và sáng tạo, khoa học. Phương thức đặt hàng đa dạng và tích hợp nhiều loại hình thức ăn, nước uống và có thể trả tiền bằng thẻ hoặc tiền mặt. Rất thích hợp cho họp bạn bè hay tổ chức tiệc sinh nhật, …   Thêm",5 sao,6 năm trước
"1 trong những thương hiệu thức ăn nhanh ngon, cửa hàng này đã ở đây rất lâu, từ hồi gần 10 năm trước   Thêm",5 sao,4 tháng trước
"Nhân viên rất thái độ, khó chịu, làm ăn mất ngon, ko bao giờ quay trở lại Dịch vụ…   Thêm",1 sao,2 tháng trước
Chưa có nhiều dịch vụ. Chủ yếu xe buýt đưa đón sinh viên. Thuận tiện vì kế ga cuối metro. Chưa thể kết nối sang đường ngang qua quốc lộ 1K,4 sao,5 tháng trước
Hôm nay tôi có dắt con đến ăn nhưng do con bé không khoẻ và có bị ói thì tôi có nhờ cô phục vụ lau dùm cái sàn cô bảo ói thì tự lau đi thái độ với khách hàng ko tốt  . Tolet thì dơ bẩn.   Thêm,1 sao,5 tháng trước
"nhân viên mơ ngủ kêu không lấy nước lấy khoai mà làm ngược lại có thật sự tỉnh táo không ?
buồn ngủ thì về đi ngủ đi đừng ép bản thân   Thêm",2 sao,4 tháng trước
"Mình đi vào chủ nhật nên quán rất đông. Hầu như gia đình dẫn mấy bé đi ăn là nhiều.
Có nhiều máy kiot để order món tự động mà không cần nhân viên, rất hiện đại …   Thêm",5 sao,một năm trước
"Mình hay ghé ăn nhất là vào khoảng 9-11h tối. Khá đông, có vài hôm vài chờ khách khác ăn xong thì mới có chỗ ngồi. Tuy nhiên cũng có những hôm thoáng khách hơn. …   Thêm",4 sao,một năm trước
"Burger vị phở mới xịn xò,ăn độc đáo lắm .
Đánh giá cao món fusion này mong nhà hàng phát huy.",5 sao,4 năm trước
"Ngon
Cảm giá ngon hơn chi nhánh Biên Hoà luôn Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
"Mong là chủ cửa hàng đọc được tâm thư này
Mình có dùng bữa ăn vào tối hôm nay nhưng do sơ xuất mình đã làm mất vé xe( vé giấy ) mình cũng đã xuất trình đủ giấy tờ về xe của mình nhưng a bảo vệ nói mất …   Thêm",1 sao,5 tháng trước
Cửa hàng McDonald’s chi nhánh Đa Kao là cửa hàng đầu tiên của hãng được mở tại Việt Nam vào năm 2014 và đây được cho rằng là chi nhánh đẹp nhất trong 17 chi nhánh của McDonald’s tại TP.HCM. …   Thêm,5 sao,4 năm trước
"Trải nghiệm khá ok nha mọi người. Các bạn vui vẻ, hướng dẫn nhiệt tình, anh giữ xe cũng rất vui vẻ luôn ạ. …   Thêm",5 sao,2 năm trước
"McDonald cũng tuyển NV bị câm vô làm nữa hả ? Vô gửi xe ra tưởng bảo vệ nhìn biển số ghi vé như mọi khi. Không ngờ đi ra quầy bảo vệ lấy vé. Bảo vệ ngước lên nghênh mình kiểu ""bs xe mày số mấy tự mà đọc cho tao ghi"" thua. Mcdonald chuyên …   Thêm",1 sao,3 tháng trước
"Đồ ăn ngon, nhân viên nhiệt tình, thanh toán nhanh, đi buổi trưa mà đợi món rất lâu từ 11h44p đến 12h20 mới có món🙏🏻😭 Quán đông và có tiệc sinh nhật nên siêu ồn …   Thêm",3 sao,5 tháng trước
Khung cảnh đẹp.... chỉ là hơi ồn tý do ngay vòng xoay và dịch vụ rửa xe ô tô kế bên.... Dịch vụ…   Thêm,4 sao,2 tháng trước
"Thức ăn ngon, không gian thoáng mát, phục vụ ok. Riêng toilet là hơi bất tiện và cần sạch sẽ hơn! Đồ ăn: …   Thêm",5 sao,một năm trước
"Tối không mở tầng trên nên không gian sẽ trật. Phục vụ nhanh, thái độ nhân viên vui vẻ. Dịch vụ…   Thêm",4 sao,một năm trước
"Bán hàng chuẩn quốc tế, ăn bằng tay nhưng lại k có chỗ rửa tay tiện lợi. Toàn phải leen lầu, hoặc đi xa, chỗ thì rửa xong lại phải kéo cửa nặng bước ra với lại bước vào nhà vệ sinh hôi cũng tuột mood. Không hiểu tại sao.   Thêm",3 sao,một năm trước
"⭐ Không gian rộng rãi, thoải mái (1 trệt 1 lầu) nhiều bàn nhiều chỗ ngồi cả trong nhà lẫn bên ngoài. Decor đẹp, ấn tượng, có màu sắc, điểm nhấn riêng. …   Thêm",5 sao,Thời gian chỉnh sửa: 3 năm trước
Thích nhất là kem socola và Cappuchino. Order và nhận hàng thuận tiện nhanh gọn. Đỗ xe thoải mái. Đồ ăn: …   Thêm,5 sao,3 tháng trước
"mọi thứ đều tốt, trừ khi có nhiều kids. đồ ăn lên khá nhanh. Nóng, mới. Sốt ngon. không gian tuyệt vời. có khu vui chơi cho trẻ em. có nhà vệ sinh, tốt hơn Mc trong các mall khác. nên tới trải nghiệm. sử dụng app để có nhiều ưu đãi hơn.   Thêm",4 sao,5 tháng trước
"Lâu rồi mới ăn lại kem xay oreo, hình như mc donald đã đổi công thức kem k còn ngon như trước. Bùn
Với mình nghĩ mcdonald nên để ý lại nhân viên, bạn nhân viên order drive thu nói …   Thêm",4 sao,một năm trước
"Chỗ ngồi thoải mái, không gian rộng rãi. Đồ ăn nước uống cũng ngon và đa dạng, ly sôcôla đá xay đặc sệt rất đậm đà... Phục vụ tốt nhưng dễ sai sót khi đông khách.",3 sao,7 năm trước
đồ ăn ổn. phục vụ nhanh Dịch vụ Ăn tại chỗ…   Thêm,3 sao,7 tháng trước
"Sạch sẽ, thoáng mát, nhân viên thì hỗ trợ rất oke, đồ ăn ngon 10 điểm Đồ ăn:  5…   Thêm",5 sao,một năm trước
